"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.002372359E0,-2.062500119E-1,1.537500095E1,-3.571875000E1,3.888781679E1
3.022375695E0,-3.937500119E-1,1.533750057E1,-3.560625076E1,3.877111110E1
3.042374346E0,-3.750000000E-1,1.541250038E1,-3.562500000E1,3.881786210E1
3.062369383E0,-4.687500298E-1,1.548750019E1,-3.583125305E1,3.903794416E1
3.082371029E0,-3.000000119E-1,1.535625076E1,-3.551250076E1,3.869162891E1
3.102369107E0,-4.125000238E-1,1.516875076E1,-3.540000153E1,3.851520822E1
3.122375007E0,-2.250000089E-1,1.520625019E1,-3.551250076E1,3.863183118E1
3.142375562E0,-2.062500119E-1,1.528125095E1,-3.562500000E1,3.876467199E1
3.162372035E0,-4.687500298E-1,1.546875095E1,-3.510000229E1,3.836029384E1
3.182377266E0,-2.062500119E-1,1.528125095E1,-3.562500000E1,3.876467199E1
3.202377332E0,-3.000000119E-1,1.535625076E1,-3.551250076E1,3.869162891E1
3.222373178E0,-2.812500000E-1,1.543125057E1,-3.541875076E1,3.863535300E1
3.242377078E0,-6.187500358E-1,1.507500076E1,-3.601875305E1,3.905110845E1
3.262376243E0,-2.812500000E-1,1.543125057E1,-3.519375229E1,3.842919198E1
3.282371433E0,-1.875000000E-1,1.545000076E1,-3.573750305E1,3.893464786E1
3.302374836E0,-3.750000000E-1,1.541250038E1,-3.562500000E1,3.881786210E1
3.322373472E0,-4.125000238E-1,1.516875076E1,-3.528750229E1,3.841183377E1
3.342379775E0,-3.750000149E-2,1.507500076E1,-3.571875000E1,3.876965509E1
3.362380497E0,-4.125000238E-1,1.516875076E1,-3.519375229E1,3.832572708E1
3.382376888E0,-1.875000075E-2,1.531875038E1,-3.583125305E1,3.896848932E1
3.402381027E0,-2.250000089E-1,1.511250019E1,-3.551250076E1,3.859502555E1
3.422380195E0,-1.875000075E-2,1.522500038E1,-3.541875076E1,3.855241748E1
3.442375459E0,-2.062500119E-1,1.535625076E1,-3.551250076E1,3.869101559E1
3.462378801E0,-2.062500119E-1,1.530000019E1,-3.603750229E1,3.915142547E1
3.482377590E0,-3.375000060E-1,1.501875019E1,-3.581250000E1,3.883570419E1
3.502372397E0,-4.875000119E-1,1.539375019E1,-3.551250076E1,3.870843463E1
3.522375734E0,-1.875000075E-2,1.524375057E1,-3.583125305E1,3.893906751E1
3.542374133E0,-3.750000000E-1,1.541250038E1,-3.519375229E1,3.842246730E1
3.562369175E0,-1.875000000E-1,1.545000076E1,-3.562500000E1,3.883140874E1
3.582372474E0,-2.250000089E-1,1.513125038E1,-3.571875000E1,3.879219592E1
3.602369286E0,-2.250000089E-1,1.513125038E1,-3.592500305E1,3.898219090E1
3.622374945E0,-4.687500298E-1,1.556250095E1,-3.551250076E1,3.877562215E1
3.642375376E0,-3.937500119E-1,1.526250076E1,-3.560625076E1,3.874150309E1
3.662371753E0,-7.500000298E-2,1.554375076E1,-3.583125305E1,3.905755379E1
