"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.446217555E0,-2.250000089E-1,1.455000019E1,-3.433125305E1,3.728790778E1
1.466221938E0,-3.375000060E-1,1.445625019E1,-3.412500000E1,3.706228138E1
1.486221370E0,-5.062500238E-1,1.458750057E1,-3.421875000E1,3.720180525E1
1.506216712E0,-3.562500179E-1,1.428750038E1,-3.433125305E1,3.718728973E1
1.526220188E0,-1.312500089E-1,1.464375019E1,-3.412500000E1,3.713451590E1
1.546218990E0,-3.187500238E-1,1.462500095E1,-3.412500000E1,3.712826254E1
1.566213895E0,-1.125000045E-1,1.473750019E1,-3.435000229E1,3.737819184E1
1.586217152E0,-2.625000179E-1,1.430625057E1,-3.433125305E1,3.719371785E1
1.606215808E0,-1.125000045E-1,1.473750019E1,-3.444375229E1,3.746436493E1
1.626222067E0,-3.375000060E-1,1.445625019E1,-3.401250076E1,3.695872406E1
1.646222716E0,-0.000000000E0,1.411875057E1,-3.485625076E1,3.760714473E1
1.666219127E0,-1.500000060E-1,1.447500038E1,-3.401250076E1,3.696482577E1
1.686221658E0,-3.562500179E-1,1.436250019E1,-3.410625076E1,3.700871069E1
1.706219975E0,-1.312500089E-1,1.456875038E1,-3.412500000E1,3.710500423E1
1.726214887E0,-1.687500030E-1,1.425000095E1,-3.453750229E1,3.736214753E1
1.746218174E0,-4.312500060E-1,1.443750095E1,-3.410625076E1,3.703867913E1
1.766216839E0,-7.500000298E-2,1.432500076E1,-3.380625153E1,3.671612608E1
1.786212892E0,3.750000149E-2,1.441875076E1,-3.403125000E1,3.695981272E1
1.806216843E0,-5.250000358E-1,1.449375057E1,-3.390000153E1,3.687213764E1
1.826216363E0,-2.250000089E-1,1.462500095E1,-3.371250153E1,3.674879640E1
1.846211694E0,-9.375000000E-2,1.408125019E1,-3.433125305E1,3.710694453E1
1.866215451E0,-4.500000179E-1,1.436250019E1,-3.442500305E1,3.730368275E1
1.886214333E0,-5.625000224E-2,1.451250076E1,-3.465000153E1,3.756645376E1
1.906220638E0,-1.500000060E-1,1.447500038E1,-3.380625153E1,3.677513805E1
1.926221572E0,-5.625000224E-2,1.449375057E1,-3.433125305E1,3.726535799E1
1.946217960E0,-1.500000060E-1,1.440000057E1,-3.421875000E1,3.712553526E1
1.966222279E0,-1.125000045E-1,1.473750019E1,-3.465000153E1,3.765407247E1
1.986221706E0,-2.437500060E-1,1.445625019E1,-3.401250076E1,3.695798685E1
2.006216968E0,-3.750000149E-2,1.458750057E1,-3.412500000E1,3.711215709E1
2.026220391E0,-3.375000060E-1,1.453125095E1,-3.421875000E1,3.717786992E1
2.046218990E0,-1.125000045E-1,1.473750019E1,-3.465000153E1,3.765407247E1
2.066213978E0,-3.375000060E-1,1.445625019E1,-3.412500000E1,3.706228138E1
2.086217321E0,7.500000298E-2,1.475625038E1,-3.371250153E1,3.680061561E1
2.106216039E0,-3.375000060E-1,1.445625019E1,-3.401250076E1,3.695872406E1
