"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.496025222E0,3.375000060E-1,1.663125038E1,-3.495000076E1,3.870678169E1
1.516016967E0,3.375000060E-1,1.651875114E1,-3.442500305E1,3.818460267E1
1.536017679E0,2.250000089E-1,1.635000038E1,-3.451875305E1,3.819577790E1
1.556026168E0,3.375000060E-1,1.653750038E1,-3.453750229E1,3.829414955E1
1.576029093E0,3.750000000E-1,1.614375114E1,-3.474375153E1,3.831304734E1
1.596027013E0,2.437500060E-1,1.651875114E1,-3.453750229E1,3.828534469E1
1.616032670E0,1.312500089E-1,1.633125114E1,-3.431250000E1,3.800098218E1
1.636031526E0,1.125000045E-1,1.635000038E1,-3.472500229E1,3.838177892E1
1.656027815E0,1.125000045E-1,1.625625038E1,-3.472500229E1,3.834193679E1
1.676020798E0,1.312500089E-1,1.642500114E1,-3.495000076E1,3.861735934E1
1.696022411E0,2.250000089E-1,1.644375038E1,-3.474375153E1,3.843924845E1
1.716020152E0,2.062500119E-1,1.627500153E1,-3.483750153E1,3.845217453E1
1.736025477E0,-7.500000298E-2,1.631250000E1,-3.483750153E1,3.846758108E1
1.756025855E0,5.625000224E-2,1.657500076E1,-3.451875305E1,3.829201126E1
1.776022140E0,2.250000089E-1,1.635000038E1,-3.474375153E1,3.839923707E1
1.796026284E0,-3.750000149E-2,1.655625153E1,-3.495000076E1,3.867316155E1
1.816025804E0,9.375000000E-2,1.608750153E1,-3.451875305E1,3.808360286E1
1.836021224E0,5.625000224E-2,1.657500076E1,-3.483750153E1,3.857959729E1
1.856024893E0,3.375000060E-1,1.653750038E1,-3.495000076E1,3.866659254E1
1.876023847E0,-3.750000149E-2,1.655625153E1,-3.431250000E1,3.809801211E1
1.896030050E0,5.437500477E-1,1.672500038E1,-3.476250076E1,3.858047124E1
1.916030840E0,5.250000358E-1,1.648125076E1,-3.474375153E1,3.845823087E1
1.936027200E0,1.312500089E-1,1.633125114E1,-3.463125229E1,3.828904054E1
1.956031526E0,1.312500089E-1,1.642500114E1,-3.504375076E1,3.870222677E1
1.976030666E0,-7.500000298E-2,1.623750114E1,-3.493125153E1,3.852083075E1
1.996025539E0,5.625000224E-2,1.657500076E1,-3.463125229E1,3.839345582E1
2.016029101E0,1.125000045E-1,1.625625038E1,-3.431250000E1,3.796875016E1
2.036027718E0,-7.500000298E-2,1.621875000E1,-3.431250000E1,3.795261694E1
2.056033782E0,1.125000045E-1,1.625625038E1,-3.472500229E1,3.834193679E1
2.076034257E0,1.500000060E-1,1.650000000E1,-3.463125229E1,3.836138860E1
2.096030798E0,1.500000060E-1,1.650000000E1,-3.453750229E1,3.827677578E1
2.116034920E0,-3.750000149E-2,1.655625153E1,-3.495000076E1,3.867316155E1
2.136033894E0,1.312500089E-1,1.642500114E1,-3.474375153E1,3.843079702E1
2.156028661E0,3.375000060E-1,1.661250114E1,-3.474375153E1,3.851256121E1
2.176032251E0,-1.875000000E-1,1.612500000E1,-3.461250305E1,3.818476331E1
2.196030936E0,1.500000060E-1,1.657500076E1,-3.431250000E1,3.810644049E1
2.216026048E0,-1.687500030E-1,1.638750076E1,-3.483750153E1,3.849974247E1
2.236017898E0,2.250000089E-1,1.635000038E1,-3.431250000E1,3.800948294E1
2.256019403E0,1.125000045E-1,1.635000038E1,-3.472500229E1,3.838177892E1
2.276016700E0,3.750000149E-2,1.640625000E1,-3.463125229E1,3.832088308E1
2.296022217E0,9.375000000E-2,1.618125153E1,-3.483750153E1,3.841214915E1
2.316022291E0,2.250000089E-1,1.635000038E1,-3.431250000E1,3.800948294E1
2.336029862E0,1.875000075E-2,1.633125114E1,-3.495000076E1,3.857735954E1
2.356031648E0,1.875000075E-2,1.623750114E1,-3.463125229E1,3.824892718E1
2.376028870E0,1.312500089E-1,1.633125114E1,-3.442500305E1,3.810259605E1
2.396022196E0,2.437500060E-1,1.651875114E1,-3.463125229E1,3.836993860E1
2.416024496E0,-7.500000298E-2,1.631250000E1,-3.463125229E1,3.828089493E1
2.436022287E0,2.437500060E-1,1.651875114E1,-3.485625076E1,3.857313535E1
2.456027808E0,2.250000089E-1,1.635000038E1,-3.451875305E1,3.819577790E1
2.476027915E0,7.500000298E-2,1.672500038E1,-3.433125305E1,3.818856110E1
2.496023859E0,1.312500089E-1,1.642500114E1,-3.463125229E1,3.832912110E1
2.516028055E0,2.625000179E-1,1.676250076E1,-3.433125305E1,3.820582775E1
2.536027238E0,1.312500089E-1,1.642500114E1,-3.463125229E1,3.832912110E1
2.556021989E0,1.875000075E-2,1.633125114E1,-3.463125229E1,3.828882018E1
2.576025415E0,1.125000045E-1,1.635000038E1,-3.504375076E1,3.867039742E1
2.596024275E0,1.125000045E-1,1.635000038E1,-3.483750153E1,3.848358977E1
2.616030593E0,1.500000060E-1,1.650000000E1,-3.421875000E1,3.798941105E1
2.636031258E0,1.312500089E-1,1.633125114E1,-3.431250000E1,3.800098218E1
2.656027907E0,5.625000224E-2,1.657500076E1,-3.504375076E1,3.876594229E1
2.676032224E0,3.562500179E-1,1.668750000E1,-3.453750229E1,3.835933569E1
2.696031651E0,3.187500238E-1,1.636875153E1,-3.442500305E1,3.811979096E1
2.716026552E0,1.312500089E-1,1.642500114E1,-3.451875305E1,3.822750582E1
2.736029984E0,2.250000089E-1,1.635000038E1,-3.463125229E1,3.829747737E1
2.756028838E0,3.750000149E-2,1.640625000E1,-3.451875305E1,3.821924591E1
2.776035205E0,2.437500060E-1,1.650000000E1,-3.421875000E1,3.798989689E1
2.796024210E0,9.375000000E-2,1.616250038E1,-3.440625000E1,3.801348769E1
2.816023275E0,4.312500060E-1,1.646250153E1,-3.474375153E1,3.844903384E1
2.836029799E0,3.750000149E-2,1.650000000E1,-3.474375153E1,3.846270501E1
2.856031138E0,4.312500060E-1,1.646250153E1,-3.474375153E1,3.844903384E1
2.876027550E0,-7.500000298E-2,1.631250000E1,-3.451875305E1,3.817915129E1
2.896032305E0,-5.625000224E-2,1.648125076E1,-3.483750153E1,3.853941234E1
2.916031931E0,2.062500119E-1,1.618125153E1,-3.463125229E1,3.822563374E1
2.936027346E0,9.375000000E-2,1.618125153E1,-3.483750153E1,3.841214915E1
2.956019650E0,1.875000075E-2,1.625625038E1,-3.483750153E1,3.844369312E1
2.976021072E0,2.250000089E-1,1.635000038E1,-3.474375153E1,3.839923707E1
2.996018589E0,1.500000060E-1,1.659375000E1,-3.495000076E1,3.868950235E1
3.016024025E0,-5.625000224E-2,1.648125076E1,-3.463125229E1,3.835307583E1
3.036023945E0,4.500000179E-1,1.663125038E1,-3.485625076E1,3.862329875E1
3.056031529E0,-1.687500030E-1,1.627500153E1,-3.420000076E1,3.787537727E1
3.076033407E0,2.062500119E-1,1.627500153E1,-3.483750153E1,3.845217453E1
3.096030541E0,-5.625000224E-2,1.646250153E1,-3.451875305E1,3.824344954E1
3.116023681E0,1.500000060E-1,1.650000000E1,-3.463125229E1,3.836138860E1
3.136025792E0,1.500000060E-1,1.650000000E1,-3.453750229E1,3.827677578E1
3.156023486E0,-3.750000149E-2,1.663125038E1,-3.451875305E1,3.831636997E1
3.176029102E0,1.125000045E-1,1.635000038E1,-3.495000076E1,3.858545998E1
3.196029110E0,-5.625000224E-2,1.640625000E1,-3.483750153E1,3.850739819E1
3.216025278E0,5.625000224E-2,1.665000153E1,-3.474375153E1,3.852731479E1
3.236029440E0,2.437500060E-1,1.651875114E1,-3.474375153E1,3.847150664E1
3.256028806E0,1.875000075E-2,1.633125114E1,-3.483750153E1,3.847546787E1
3.276023702E0,3.562500179E-1,1.668750000E1,-3.444375229E1,3.827494797E1
3.296027361E0,3.750000149E-2,1.640625000E1,-3.495000076E1,3.860918283E1
3.316026085E0,1.875000075E-2,1.633125114E1,-3.483750153E1,3.847546787E1
