"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.341472833E0,-3.208923340E-2,1.596040344E1,-3.590538788E1,3.929290504E1
1.351404833E0,-1.150665283E-1,1.605232239E1,-3.646914673E1,3.984581480E1
1.361336833E0,-2.424774170E-1,1.621629333E1,-3.604691315E1,3.952729326E1
1.371268833E0,-9.384155273E-2,1.603997803E1,-3.620699310E1,3.960096023E1
1.381201833E0,-3.248596191E-2,1.590586853E1,-3.577470398E1,3.915133655E1
1.391133833E0,-7.861328125E-2,1.600695801E1,-3.602577209E1,3.942188656E1
1.401065833E0,-4.718017578E-2,1.599520874E1,-3.570745850E1,3.912635328E1
1.410998833E0,-1.065063477E-2,1.611991882E1,-3.592516327E1,3.937599843E1
1.420930833E0,3.463745117E-2,1.605734253E1,-3.610295868E1,3.951282164E1
1.430862833E0,-6.321716309E-2,1.602430725E1,-3.644085693E1,3.980852262E1
1.440795833E0,-2.174224854E-1,1.588444519E1,-3.608974457E1,3.943136486E1
1.450727833E0,-3.525238037E-1,1.611233521E1,-3.585232544E1,3.930802537E1
1.460659833E0,-2.064971924E-1,1.600115967E1,-3.613192749E1,3.951703349E1
1.470591833E0,-2.586059570E-1,1.592213440E1,-3.607192230E1,3.943050620E1
1.480524833E0,-1.335144043E-1,1.607836914E1,-3.598690033E1,3.941559052E1
1.490456833E0,-1.001892090E-1,1.602729797E1,-3.612161255E1,3.951778348E1
1.500388833E0,-1.671447754E-1,1.593426514E1,-3.580038452E1,3.918668492E1
1.510321833E0,-2.102355957E-1,1.599887085E1,-3.607618713E1,3.946516623E1
1.520253833E0,-7.241821289E-2,1.629568481E1,-3.573354340E1,3.927391897E1
1.530185833E0,-6.866455078E-4,1.629481506E1,-3.578261566E1,3.931814571E1
1.540118833E0,-3.120727539E-1,1.614805603E1,-3.589019012E1,3.935686535E1
1.550050583E0,-3.722381592E-1,1.605931091E1,-3.604843140E1,3.946554744E1
1.559982583E0,-3.051605225E-1,1.606736755E1,-3.617134857E1,3.958054927E1
1.569914583E0,-2.328338623E-1,1.610600281E1,-3.572808075E1,3.919123999E1
1.579847583E0,-3.096008301E-2,1.626446533E1,-3.591058350E1,3.942212321E1
1.589779583E0,-3.096008301E-2,1.626446533E1,-3.591058350E1,3.942212321E1
1.599711583E0,-2.389221191E-1,1.623695374E1,-3.633128357E1,3.979519966E1
1.609644583E0,-2.368316650E-1,1.623731995E1,-3.596662140E1,3.946269762E1
1.619576583E0,-2.926635742E-2,1.604208374E1,-3.625913239E1,3.964938825E1
1.629508583E0,-5.984497070E-2,1.597811890E1,-3.586363220E1,3.926199154E1
1.639441583E0,-1.231842041E-1,1.605953979E1,-3.598146057E1,3.940291230E1
1.649373583E0,1.005401611E-1,1.617970276E1,-3.615373993E1,3.960916309E1
1.659305583E0,1.597442627E-1,1.613430786E1,-3.626663971E1,3.969396131E1
1.669237583E0,9.471130371E-2,1.600595093E1,-3.660332489E1,3.995000411E1
1.679170583E0,-2.555084229E-1,1.604989624E1,-3.642504883E1,3.980513329E1
1.689102583E0,-1.528167725E-1,1.613185120E1,-3.599940491E1,3.944891798E1
1.699034583E0,-7.424926758E-2,1.620063782E1,-3.621298981E1,3.967173817E1
1.708967583E0,-1.497955322E-1,1.610958862E1,-3.614356995E1,3.957144087E1
1.718899583E0,-2.466583252E-1,1.602932739E1,-3.629267120E1,3.967566206E1
1.728831583E0,-9.085083008E-2,1.629627991E1,-3.624446869E1,3.973963391E1
1.738764583E0,-1.343994141E-1,1.620083618E1,-3.614910126E1,3.961366782E1
1.748696583E0,-3.855590820E-1,1.601702881E1,-3.593912506E1,3.934862866E1
1.758628583E0,-4.016723633E-1,1.606179810E1,-3.611350250E1,3.952629203E1
1.768560583E0,-1.534576416E-1,1.607972717E1,-3.585238647E1,3.929344463E1
1.778493583E0,-3.496093750E-1,1.595294189E1,-3.607424164E1,3.944577914E1
1.788425583E0,-4.889678955E-1,1.601966858E1,-3.622616577E1,3.961317909E1
1.798357583E0,-4.288482666E-1,1.596813965E1,-3.622692871E1,3.959236995E1
1.808290583E0,-1.703186035E-1,1.601371765E1,-3.620222473E1,3.958622534E1
1.818222583E0,-1.127929688E-1,1.596929932E1,-3.600728607E1,3.938979428E1
1.828154583E0,-1.194152832E-1,1.593212891E1,-3.632192230E1,3.966269067E1
1.838087583E0,-2.004394531E-1,1.595826721E1,-3.619721985E1,3.955938818E1
1.848019583E0,-2.149200439E-1,1.609985352E1,-3.642558289E1,3.982555163E1
1.857951583E0,-2.342681885E-1,1.605642700E1,-3.609532928E1,3.950615807E1
1.867883583E0,-3.053131104E-1,1.620300293E1,-3.587453461E1,3.936512102E1
1.877816583E0,-2.558441162E-1,1.622422791E1,-3.560178375E1,3.912515858E1
1.887748583E0,-3.904876709E-1,1.597538757E1,-3.596897888E1,3.935902604E1
1.897680583E0,-3.541259766E-1,1.594598389E1,-3.625389862E1,3.960738533E1
1.907613583E0,-1.382293701E-1,1.592117310E1,-3.628725433E1,3.962660328E1
1.917545583E0,-2.010498047E-1,1.597767639E1,-3.633664703E1,3.969481681E1
1.927477583E0,-2.667846680E-1,1.610133362E1,-3.635535431E1,3.976224221E1
1.937410583E0,-2.219390869E-1,1.616575623E1,-3.582000732E1,3.929954015E1
1.947342583E0,-3.730163574E-1,1.609541321E1,-3.597151947E1,3.941004543E1
1.957274583E0,-2.199249268E-1,1.594282532E1,-3.614640808E1,3.950676984E1
1.967206583E0,-1.437530518E-1,1.632785034E1,-3.625722504E1,3.976437764E1
1.977139583E0,-2.471313477E-1,1.627638245E1,-3.587210083E1,3.939275717E1
1.987071583E0,-1.753387451E-1,1.640267944E1,-3.622786713E1,3.976854276E1
1.997003583E0,-2.959442139E-1,1.631221008E1,-3.617549896E1,3.968428538E1
2.006936583E0,-4.233703613E-1,1.574137878E1,-3.644604492E1,3.970244878E1
2.016868583E0,-2.260589600E-1,1.587289429E1,-3.627320099E1,3.959475957E1
2.026800583E0,-3.329467773E-2,1.600015259E1,-3.602877808E1,3.942180667E1
2.036733583E0,-1.729431152E-1,1.609385681E1,-3.612788391E1,3.955080445E1
2.046665583E0,-2.163696289E-1,1.598202515E1,-3.618795776E1,3.956058936E1
2.056597583E0,-1.741027832E-2,1.597418213E1,-3.616383362E1,3.953476520E1
2.066529583E0,8.941650391E-3,1.612536621E1,-3.629770660E1,3.971839649E1
2.076462583E0,1.312408447E-1,1.604779053E1,-3.599620056E1,3.941161326E1
2.086394583E0,-8.303833008E-2,1.596286011E1,-3.602660370E1,3.940477093E1
2.096326583E0,3.491210938E-2,1.579580688E1,-3.617269897E1,3.947116524E1
2.106259583E0,-1.107788086E-2,1.591857910E1,-3.590538788E1,3.927592344E1
2.116191583E0,-3.977966309E-2,1.595231628E1,-3.652463531E1,3.985632901E1
2.126123583E0,-1.002044678E-1,1.587338257E1,-3.683007050E1,4.010521672E1
2.136056583E0,1.065368652E-1,1.594515991E1,-3.635356140E1,3.969686261E1
2.145988583E0,-9.051513672E-2,1.604876709E1,-3.594155121E1,3.936198955E1
2.155920583E0,-2.237396240E-1,1.612698364E1,-3.601303101E1,3.945970176E1
2.165852583E0,-3.595733643E-1,1.631436157E1,-3.582286072E1,3.936451494E1
2.175785583E0,-1.935729980E-1,1.630908203E1,-3.615628052E1,3.966484902E1
2.185717583E0,-9.315490723E-2,1.614527893E1,-3.622393036E1,3.965919616E1
2.195649583E0,-9.315490723E-2,1.614527893E1,-3.622393036E1,3.965919616E1
2.205582583E0,-1.044158936E-1,1.640632629E1,-3.621474457E1,3.975784412E1
2.215514583E0,-5.310058594E-3,1.629255676E1,-3.637302399E1,3.985529210E1
2.225446583E0,-1.203765869E-1,1.616932678E1,-3.654089355E1,3.995871020E1
2.235379583E0,-2.247161865E-1,1.612721252E1,-3.656375885E1,3.996305722E1
2.245311583E0,-3.436279297E-1,1.608764648E1,-3.615944672E1,3.957822680E1
2.255243583E0,-2.324829102E-1,1.616647339E1,-3.634674835E1,3.978058604E1
2.265175583E0,-2.763977051E-1,1.605061340E1,-3.639435577E1,3.977747753E1
2.275108583E0,-3.248901367E-1,1.617700195E1,-3.677585602E1,4.017791099E1
2.285040583E0,-4.179687500E-1,1.620300293E1,-3.676942444E1,4.018336192E1
2.294972583E0,-3.275146484E-1,1.606109619E1,-3.643341827E1,3.981783575E1
2.304905583E0,-2.215270996E-1,1.621879578E1,-3.627270508E1,3.973421126E1
2.314837583E0,-3.051605225E-1,1.623576355E1,-3.609848785E1,3.958274834E1
2.324769583E0,-2.785491943E-1,1.607940674E1,-3.615422821E1,3.956959853E1
2.334702583E0,-1.254882812E-1,1.599392700E1,-3.640482330E1,3.976345820E1
2.344634583E0,-2.005615234E-1,1.606938171E1,-3.663378906E1,4.000374676E1
2.354566583E0,-2.806854248E-1,1.591043091E1,-3.646398926E1,3.978496083E1
2.364498583E0,-1.058349609E-1,1.604667664E1,-3.641065216E1,3.978998144E1
2.374431583E0,-3.251800537E-1,1.586625671E1,-3.608872223E1,3.942384705E1
2.384363583E0,-3.023071289E-1,1.595861816E1,-3.610697937E1,3.947762458E1
2.394295583E0,-2.012939453E-1,1.594030762E1,-3.562848663E1,3.903233257E1
2.404228583E0,-3.121032715E-1,1.608749390E1,-3.570114136E1,3.915962669E1
2.414160583E0,-3.841094971E-1,1.605241394E1,-3.590406799E1,3.933102633E1
2.424092583E0,-4.517669678E-1,1.585345459E1,-3.585718536E1,3.920808409E1
2.434025583E0,-4.334716797E-1,1.579405212E1,-3.536985016E1,3.873843415E1
2.443957583E0,-1.535949707E-1,1.579772949E1,-3.528745270E1,3.866259389E1
2.453889583E0,-2.935638428E-1,1.600862122E1,-3.588837433E1,3.929806032E1
2.463821583E0,-3.277893066E-1,1.597802734E1,-3.607489014E1,3.945633665E1
2.473754583E0,-3.822326660E-1,1.592288208E1,-3.620458221E1,3.955320529E1
2.483686583E0,-3.116607666E-1,1.602416992E1,-3.622560883E1,3.961269858E1
2.493618583E0,-3.708190918E-1,1.593991089E1,-3.633786011E1,3.968196496E1
2.503551583E0,-3.429870605E-1,1.604594421E1,-3.621234894E1,3.960964758E1
2.513483583E0,-3.552093506E-1,1.605639648E1,-3.630434418E1,3.969810383E1
2.523415583E0,-1.595764160E-1,1.604708862E1,-3.608587646E1,3.949335385E1
2.533347583E0,-2.035522461E-1,1.604870605E1,-3.592161560E1,3.934418466E1
2.543280583E0,-3.522338867E-1,1.618717957E1,-3.614933777E1,3.960963863E1
2.553212583E0,-1.844024658E-1,1.619230652E1,-3.592591858E1,3.940680678E1
2.563144583E0,-3.873596191E-1,1.600450134E1,-3.580025482E1,3.921673566E1
2.573077583E0,-3.737945557E-1,1.608633423E1,-3.589897156E1,3.934013256E1
2.583009583E0,-4.771423340E-1,1.598977661E1,-3.579711151E1,3.920884866E1
2.592941583E0,-4.266815186E-1,1.603820801E1,-3.563497162E1,3.908014042E1
2.602874583E0,-1.968688965E-1,1.602648926E1,-3.572354126E1,3.915429115E1
2.612806583E0,-3.079376221E-1,1.599479675E1,-3.601235962E1,3.940581675E1
2.622738583E0,-1.314544678E-1,1.597218323E1,-3.616336823E1,3.953374658E1
2.632670583E0,-3.105468750E-1,1.585398865E1,-3.588387299E1,3.923133615E1
2.642603583E0,-2.573547363E-1,1.588641357E1,-3.596504211E1,3.931829882E1
2.652535583E0,-2.680358887E-1,1.595077515E1,-3.596210480E1,3.934173423E1
2.662467583E0,-2.815704346E-1,1.575660706E1,-3.609215546E1,3.938265650E1
2.672400583E0,-3.695526123E-1,1.587713623E1,-3.599503326E1,3.934288301E1
2.682332458E0,-1.633758545E-1,1.603273010E1,-3.628430176E1,3.966895109E1
2.692264458E0,-2.355957031E-1,1.579959106E1,-3.672879791E1,3.998358637E1
2.702197458E0,-2.800750732E-1,1.599787903E1,-3.649931335E1,3.985235816E1
2.712129458E0,-1.624603271E-1,1.578694153E1,-3.631139374E1,3.959509100E1
2.722061458E0,-3.322753906E-1,1.599490356E1,-3.626151276E1,3.963388266E1
2.731993458E0,-1.449127197E-1,1.599798584E1,-3.649063110E1,3.984372860E1
2.741926458E0,-7.551574707E-2,1.601580811E1,-3.642153168E1,3.978743246E1
2.751858458E0,-9.016418457E-2,1.603176880E1,-3.635535431E1,3.973333018E1
2.761790458E0,-1.448669434E-1,1.577917480E1,-3.635501862E1,3.963194069E1
2.771723458E0,-2.719573975E-1,1.581216431E1,-3.632523346E1,3.961844377E1
2.781655458E0,-3.000793457E-1,1.591340637E1,-3.637235260E1,3.970232466E1
2.791587458E0,-3.369445801E-1,1.590406799E1,-3.650596619E1,3.982133194E1
2.801520458E0,-3.369445801E-1,1.590406799E1,-3.650596619E1,3.982133194E1
2.811452458E0,-1.795806885E-1,1.609622192E1,-3.665027618E1,4.002953102E1
2.821384458E0,-2.513580322E-1,1.595198059E1,-3.674116516E1,4.005548755E1
2.831316458E0,-2.033996582E-1,1.603112793E1,-3.631803894E1,3.969934995E1
2.841249458E0,-9.628295898E-3,1.639122009E1,-3.627217102E1,3.980380107E1
2.851181458E0,-1.711883545E-1,1.614996338E1,-3.623646545E1,3.967281249E1
2.861113458E0,-1.260681152E-1,1.600097656E1,-3.647390747E1,3.982955021E1
2.871046458E0,-4.533233643E-1,1.596084595E1,-3.602556610E1,3.940552649E1
2.880978458E0,-4.743194580E-1,1.606187439E1,-3.597731018E1,3.940273640E1
2.890910458E0,-4.295043945E-1,1.589233398E1,-3.587701416E1,3.924169847E1
2.900843458E0,-2.385101318E-1,1.624108887E1,-3.593030548E1,3.943116416E1
2.910775458E0,-2.891998291E-1,1.627682495E1,-3.579364014E1,3.932179219E1
2.920707458E0,-3.131713867E-1,1.619468689E1,-3.617354584E1,3.963447209E1
2.930639458E0,-3.457794189E-1,1.615126038E1,-3.612440491E1,3.957215441E1
2.940572458E0,-2.025604248E-1,1.618388367E1,-3.584193420E1,3.932687845E1
2.950504458E0,-3.375244141E-1,1.602304077E1,-3.577987671E1,3.920524628E1
2.960436458E0,-3.835144043E-1,1.597837830E1,-3.627841949E1,3.964315045E1
2.970369458E0,-2.150421143E-1,1.610162354E1,-3.632267761E1,3.973217125E1
2.980301458E0,-3.847961426E-1,1.599681091E1,-3.637487793E1,3.973886979E1
2.990233458E0,-3.103790283E-1,1.596014404E1,-3.631999969E1,3.967322663E1
3.000165458E0,-2.151184082E-1,1.608906555E1,-3.616812897E1,3.958582902E1
3.010098458E0,-2.248840332E-1,1.613662720E1,-3.634873199E1,3.977023545E1
3.020030458E0,-2.551574707E-1,1.616645813E1,-3.613008118E1,3.958285285E1
3.029962458E0,-2.045135498E-1,1.620460510E1,-3.591575623E1,3.940269785E1
3.039895458E0,-3.142089844E-1,1.602317810E1,-3.581781769E1,3.923973786E1
3.049827458E0,-2.106018066E-1,1.604710388E1,-3.617749786E1,3.957733250E1
3.059759458E0,-3.538360596E-1,1.607225037E1,-3.608458710E1,3.950366892E1
3.069692458E0,-3.916168213E-1,1.592814636E1,-3.610428619E1,3.946363759E1
3.079624458E0,-3.649291992E-1,1.586061096E1,-3.571330261E1,3.907853806E1
3.089556458E0,-3.904876709E-1,1.607434082E1,-3.582057190E1,3.926385468E1
3.099488458E0,-3.547973633E-1,1.591294861E1,-3.586077881E1,3.923446535E1
3.109421458E0,-3.936462402E-1,1.598330688E1,-3.618313599E1,3.955806348E1
3.119353458E0,-4.035339355E-1,1.603320312E1,-3.614515686E1,3.954363168E1
3.129285458E0,-4.047241211E-1,1.597441101E1,-3.627710724E1,3.964056153E1
3.139218458E0,-1.750946045E-1,1.601554871E1,-3.623199463E1,3.961421327E1
3.149150458E0,-2.466278076E-1,1.605158997E1,-3.570632172E1,3.914914784E1
3.159082458E0,-1.226806641E-1,1.572740173E1,-3.595147705E1,3.924124002E1
3.169015458E0,-1.333770752E-1,1.572363281E1,-3.627970123E1,3.954070232E1
3.178947458E0,-7.386779785E-2,1.561062622E1,-3.629819489E1,3.951273288E1
3.188879458E0,-1.694641113E-1,1.565449524E1,-3.624073029E1,3.947761987E1
3.198811458E0,-1.510620117E-1,1.557357788E1,-3.660097504E1,3.977675856E1
3.208744458E0,-1.542816162E-1,1.554827881E1,-3.626212311E1,3.945521954E1
