"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.185912417E0,-1.230773926E-1,1.205393982E1,-3.585565186E1,3.782777264E1
3.195875417E0,-9.555435181E-2,1.215650940E1,-3.595050049E1,3.795034040E1
3.205837417E0,-6.520080566E-2,1.203889465E1,-3.609759521E1,3.805227478E1
3.215800417E0,-4.423904419E-2,1.192643738E1,-3.583789062E1,3.777030937E1
3.225762417E0,-1.533050537E-1,1.203349304E1,-3.587469482E1,3.783942634E1
3.235725417E0,-2.127609253E-1,1.199853516E1,-3.555242920E1,3.752313067E1
3.245687417E0,-2.017059326E-1,1.200744629E1,-3.587762451E1,3.783415642E1
3.255650417E0,-1.061019897E-1,1.191990662E1,-3.583532715E1,3.776593840E1
3.265612417E0,-3.592681885E-2,1.207907104E1,-3.568060303E1,3.766975817E1
3.275574583E0,-9.053039551E-2,1.201385498E1,-3.586676025E1,3.782545966E1
3.285537583E0,-1.031036377E-1,1.192509460E1,-3.559051514E1,3.753536039E1
3.295499583E0,-5.898666382E-2,1.203695679E1,-3.581842041E1,3.778691637E1
3.305462583E0,-1.166000366E-1,1.206056213E1,-3.589691162E1,3.786897171E1
3.315424583E0,-1.941680908E-1,1.209136963E1,-3.571038818E1,3.770239707E1
3.325387583E0,-3.181228638E-1,1.218771362E1,-3.579620361E1,3.781546983E1
3.335349583E0,-1.651573181E-1,1.202349854E1,-3.552398682E1,3.750393890E1
3.345312583E0,-2.846527100E-1,1.198466492E1,-3.565808105E1,3.761930309E1
3.355274583E0,-9.014511108E-2,1.209483337E1,-3.596545410E1,3.794478896E1
3.365237583E0,2.293777466E-2,1.209907532E1,-3.588336182E1,3.786824270E1
3.375199583E0,-7.124328613E-2,1.219026184E1,-3.578845215E1,3.780768264E1
3.385162583E0,-1.224975586E-1,1.225297546E1,-3.553594971E1,3.758928218E1
3.395124583E0,-1.318893433E-1,1.217408752E1,-3.570861816E1,3.772706208E1
3.405086583E0,-2.375450134E-1,1.221469116E1,-3.573449707E1,3.776518752E1
3.415049583E0,-2.354698181E-1,1.217990112E1,-3.583074951E1,3.784505315E1
3.425011583E0,-2.477493286E-1,1.219334412E1,-3.597033691E1,3.798162922E1
3.434974583E0,-2.220840454E-1,1.212622070E1,-3.588848877E1,3.788242569E1
3.444936583E0,-7.017898560E-2,1.213667297E1,-3.592163086E1,3.791658370E1
3.454899583E0,-1.763153076E-2,1.197781372E1,-3.556347656E1,3.752638002E1
3.464861583E0,-8.834838867E-3,1.198820496E1,-3.591046143E1,3.785866316E1
3.474824583E0,-1.634979248E-2,1.201702881E1,-3.611029053E1,3.805735580E1
3.484786583E0,4.731369019E-2,1.194586182E1,-3.572119141E1,3.766575857E1
3.494749583E0,2.275085449E-2,1.203787231E1,-3.576879883E1,3.774013589E1
3.504711583E0,-4.232406616E-2,1.198364258E1,-3.557922363E1,3.754318360E1
3.514673583E0,-1.311225891E-1,1.211935425E1,-3.590332031E1,3.789385636E1
3.524636583E0,-1.782608032E-1,1.208357239E1,-3.586126709E1,3.784276649E1
3.534598583E0,-1.351203918E-1,1.208993530E1,-3.553247070E1,3.753320220E1
3.544561583E0,-6.044769287E-2,1.204870605E1,-3.578015137E1,3.775439317E1
3.554523583E0,2.252578735E-2,1.207870483E1,-3.562445068E1,3.761644726E1
3.564486583E0,3.310775757E-2,1.206909180E1,-3.574102783E1,3.772380076E1
3.574448583E0,-7.261657715E-2,1.200308228E1,-3.584210205E1,3.779861819E1
3.584411583E0,-1.315231323E-1,1.209486389E1,-3.578118896E1,3.777031261E1
3.594373583E0,-2.419700623E-1,1.213420105E1,-3.587597656E1,3.787325018E1
3.604336583E0,-2.197113037E-1,1.212112427E1,-3.590136719E1,3.789298210E1
3.614298583E0,-9.205245972E-2,1.213813782E1,-3.599011230E1,3.798198319E1
3.624260583E0,1.210021973E-2,1.198361206E1,-3.602557373E1,3.796642026E1
3.634223583E0,6.134796143E-2,1.204902649E1,-3.603271484E1,3.799393823E1
3.644185583E0,-2.113990784E-1,1.210514832E1,-3.581024170E1,3.780149092E1
3.654148583E0,-1.934661865E-1,1.207434082E1,-3.606268311E1,3.803083286E1
3.664110583E0,-1.911010742E-1,1.218275452E1,-3.595098877E1,3.795957877E1
3.674073583E0,-1.640243530E-1,1.214643860E1,-3.583306885E1,3.783611631E1
3.684035583E0,-6.491851807E-2,1.205152893E1,-3.582196045E1,3.779492578E1
3.693998583E0,-1.205787659E-1,1.197875977E1,-3.590417480E1,3.784990083E1
3.703960583E0,-2.358093262E-1,1.200473022E1,-3.577429199E1,3.773551538E1
3.713923583E0,-2.591514587E-1,1.208859253E1,-3.582067871E1,3.780637846E1
3.723885583E0,-2.009201050E-1,1.209115601E1,-3.573712158E1,3.772768587E1
3.733847583E0,-2.660408020E-1,1.220306396E1,-3.593475342E1,3.795117984E1
3.743810583E0,-2.349624634E-1,1.213494873E1,-3.595727539E1,3.795046563E1
3.753772583E0,-2.931976318E-1,1.205577087E1,-3.580700684E1,3.778318826E1
3.763735583E0,-3.223991394E-1,1.221603394E1,-3.593981934E1,3.796058535E1
3.773697583E0,-3.576202393E-1,1.202113342E1,-3.573999023E1,3.770918248E1
3.783660583E0,-2.542800903E-1,1.206871033E1,-3.560131836E1,3.759218398E1
3.793622583E0,-2.405014038E-1,1.199494934E1,-3.565405273E1,3.761845461E1
3.803585583E0,-2.025527954E-1,1.206054688E1,-3.555145264E1,3.754202449E1
3.813547583E0,-3.232154846E-1,1.230093384E1,-3.573535156E1,3.779461328E1
3.823510583E0,-4.239921570E-1,1.223324585E1,-3.571331787E1,3.775278992E1
3.833472583E0,-4.328727722E-1,1.228874207E1,-3.575085449E1,3.780640365E1
3.843434583E0,-3.149299622E-1,1.211688232E1,-3.578332520E1,3.778047618E1
3.853397583E0,-1.948547363E-1,1.211822510E1,-3.559375000E1,3.760059025E1
3.863359583E0,-2.871971130E-1,1.214735413E1,-3.582928467E1,3.783356095E1
3.873322583E0,-1.510162354E-1,1.204052734E1,-3.590545654E1,3.787081877E1
3.883284583E0,-1.764984131E-1,1.202033997E1,-3.600854492E1,3.796228434E1
3.893247583E0,-2.670173645E-1,1.209458923E1,-3.596801758E1,3.794797327E1
3.903209583E0,-1.772232056E-1,1.216581726E1,-3.613763428E1,3.813092090E1
3.913172583E0,-3.295631409E-1,1.212902832E1,-3.607489014E1,3.806073618E1
3.923134583E0,-3.123588562E-1,1.208705139E1,-3.593585205E1,3.791543013E1
3.933097583E0,-1.901054382E-1,1.202679443E1,-3.605145264E1,3.800509389E1
3.943059583E0,-3.083763123E-1,1.209744263E1,-3.603021240E1,3.800814939E1
3.953022583E0,-3.027648926E-1,1.202828979E1,-3.591851807E1,3.788022389E1
3.962984583E0,-3.027648926E-1,1.202828979E1,-3.591851807E1,3.788022389E1
3.972946583E0,-3.025817871E-1,1.202493286E1,-3.563964844E1,3.761482563E1
3.982909583E0,-2.394561768E-1,1.196328735E1,-3.539617920E1,3.736398112E1
3.992871583E0,-1.320037842E-1,1.206420898E1,-3.564355469E1,3.763011499E1
4.002834583E0,-2.949485779E-1,1.220399475E1,-3.557672119E1,3.761286447E1
4.012796583E0,-2.495002747E-1,1.219113159E1,-3.554870605E1,3.758186321E1
4.022759583E0,-2.758636475E-1,1.210643005E1,-3.572387695E1,3.772051344E1
4.032721583E0,-2.236976624E-1,1.200282288E1,-3.567504883E1,3.764076124E1
4.042684583E0,-2.250289917E-1,1.202001953E1,-3.564147949E1,3.761444627E1
4.052646583E0,-1.328086853E-1,1.201538086E1,-3.555505371E1,3.753063895E1
4.062609583E0,-1.979064941E-1,1.195407104E1,-3.573187256E1,3.767898218E1
4.072571583E0,-3.588447571E-1,1.204284668E1,-3.591040039E1,3.787764224E1
4.082533583E0,-3.007087708E-1,1.194844055E1,-3.574902344E1,3.769414191E1
4.092496583E0,-2.864379883E-1,1.203491211E1,-3.592199707E1,3.788549894E1
4.102458583E0,-2.751579285E-1,1.200875854E1,-3.578027344E1,3.774273388E1
4.112421583E0,-2.720794678E-1,1.200659180E1,-3.558441162E1,3.755639259E1
4.122383583E0,-2.123336792E-1,1.207727051E1,-3.553308105E1,3.753005992E1
4.132346583E0,-3.382186890E-1,1.193496704E1,-3.545684814E1,3.741317830E1
4.142308583E0,-4.528160095E-1,1.199884033E1,-3.544561768E1,3.742417700E1
4.152271583E0,-3.334732056E-1,1.211334229E1,-3.553497314E1,3.754435486E1
4.162233583E0,-1.412353516E-1,1.205155945E1,-3.564733887E1,3.762967979E1
4.172195583E0,-5.676269531E-3,1.210101318E1,-3.593463135E1,3.791744035E1
4.182158583E0,-3.006668091E-1,1.208277893E1,-3.561907959E1,3.761386417E1
4.192120583E0,-1.629981995E-1,1.207723999E1,-3.564300537E1,3.763389597E1
4.202083583E0,-1.222991943E-1,1.199275208E1,-3.537268066E1,3.735060370E1
4.212045583E0,-3.048896790E-1,1.214604187E1,-3.540924072E1,3.743572651E1
4.222008583E0,-3.512992859E-1,1.210383606E1,-3.554840088E1,3.755416173E1
4.231970583E0,-3.947448730E-1,1.207221985E1,-3.551995850E1,3.751748615E1
4.241933583E0,-3.737945557E-1,1.215979004E1,-3.572564697E1,3.774019168E1
4.251895583E0,-4.707908630E-1,1.203289795E1,-3.548950195E1,3.747688656E1
4.261858583E0,-3.374290466E-1,1.200660706E1,-3.564581299E1,3.761510940E1
4.271821083E0,-2.271575928E-1,1.206452942E1,-3.553192139E1,3.752495047E1
4.281783083E0,-2.750205994E-1,1.202249146E1,-3.553955078E1,3.751900328E1
4.291746083E0,-2.823333740E-1,1.210473633E1,-3.581146240E1,3.780297863E1
4.301708083E0,-1.708030701E-1,1.193490601E1,-3.560534668E1,3.755278774E1
4.311671083E0,-2.441024780E-1,1.186875916E1,-3.573675537E1,3.765690792E1
4.321633083E0,-3.021354675E-1,1.192820740E1,-3.578955078E1,3.772618935E1
4.331596083E0,-3.463249207E-1,1.196360779E1,-3.578833008E1,3.773661911E1
4.341558083E0,-3.422431946E-1,1.210818481E1,-3.575787354E1,3.775381821E1
4.351521083E0,-2.441902161E-1,1.196638489E1,-3.576129150E1,3.771105894E1
4.361483083E0,-3.537139893E-1,1.211462402E1,-3.579583740E1,3.779194629E1
4.371446083E0,-4.374046326E-1,1.194982910E1,-3.595660400E1,3.789283718E1
4.381408083E0,-4.687652588E-1,1.186224365E1,-3.597192383E1,3.788023059E1
4.391370083E0,-3.237648010E-1,1.201684570E1,-3.573022461E1,3.769825400E1
4.401333083E0,-2.276535034E-1,1.194656372E1,-3.574102783E1,3.768545185E1
4.411295083E0,-3.845405579E-1,1.203874207E1,-3.558807373E1,3.757113485E1
4.421258083E0,-3.905181885E-1,1.207400513E1,-3.547186279E1,3.747248530E1
4.431220083E0,-4.015312195E-1,1.215034485E1,-3.573577881E1,3.774702630E1
4.441183083E0,-2.323989868E-1,1.216371155E1,-3.592968750E1,3.793352517E1
4.451145083E0,-3.108749390E-1,1.206999207E1,-3.582037354E1,3.780053587E1
4.461108083E0,-2.730979919E-1,1.197447205E1,-3.586370850E1,3.781095278E1
4.471070083E0,-3.581237793E-1,1.205119324E1,-3.566296387E1,3.764580326E1
4.481033083E0,-2.916450500E-1,1.207228088E1,-3.580541992E1,3.778694376E1
4.490995083E0,-2.744102478E-1,1.209048462E1,-3.583233643E1,3.781813656E1
4.500957083E0,-2.233390808E-1,1.215948486E1,-3.583917236E1,3.784638990E1
4.510920083E0,-2.326660156E-1,1.213801575E1,-3.585968018E1,3.785897809E1
4.520882083E0,-2.397422791E-1,1.208349609E1,-3.566333008E1,3.765556355E1
4.530845083E0,-2.905616760E-1,1.215945435E1,-3.599340820E1,3.799292290E1
4.540807083E0,-2.985420227E-1,1.204302979E1,-3.585931396E1,3.782874690E1
4.550770083E0,-2.814788818E-1,1.205151367E1,-3.575549316E1,3.773292334E1
4.560732083E0,-2.385177612E-1,1.214999390E1,-3.592504883E1,3.792477259E1
4.570695083E0,-2.279167175E-1,1.203921509E1,-3.563031006E1,3.761002048E1
4.580657083E0,-1.929817200E-1,1.199897766E1,-3.575018311E1,3.771058603E1
4.590620083E0,-3.323669434E-1,1.207545471E1,-3.560833740E1,3.760160591E1
4.600582083E0,-3.628921509E-1,1.215361023E1,-3.547723389E1,3.750301397E1
4.610544083E0,-4.286918640E-1,1.213536072E1,-3.569268799E1,3.770170729E1
4.620507083E0,-4.288711548E-1,1.214700317E1,-3.567370605E1,3.768749024E1
4.630469083E0,-4.323844910E-1,1.212081909E1,-3.580413818E1,3.780261265E1
4.640432083E0,-3.269309998E-1,1.212768555E1,-3.591619873E1,3.790990599E1
4.650394083E0,-4.315986633E-1,1.215078735E1,-3.590484619E1,3.790759674E1
4.660357083E0,-3.230705261E-1,1.214558411E1,-3.594042969E1,3.793855656E1
4.670319083E0,-3.635406494E-1,1.207138062E1,-3.566717529E1,3.765631136E1
4.680282083E0,-4.454231262E-1,1.207556152E1,-3.556170654E1,3.755865493E1
4.690244083E0,-4.551048279E-1,1.218818665E1,-3.566607666E1,3.769387269E1
4.700206083E0,-4.490394592E-1,1.220089722E1,-3.581604004E1,3.783982364E1
4.710169083E0,-3.387680054E-1,1.221400452E1,-3.585888672E1,3.788345849E1
4.720131083E0,-3.050346375E-1,1.210556030E1,-3.568530273E1,3.768392851E1
4.730094083E0,-3.594131470E-1,1.215751648E1,-3.585656738E1,3.786327785E1
4.740056083E0,-3.325881958E-1,1.219978333E1,-3.568170166E1,3.771112782E1
4.750019083E0,-2.425270081E-1,1.228544617E1,-3.570587158E1,3.776109469E1
4.759981083E0,-8.435440063E-2,1.217449951E1,-3.587976074E1,3.788908530E1
4.769944083E0,-1.867446899E-1,1.210762024E1,-3.588098145E1,3.786917177E1
4.779906083E0,-2.462234497E-1,1.211662292E1,-3.586560059E1,3.785781930E1
4.789869083E0,-4.251213074E-1,1.205155945E1,-3.578167725E1,3.775909480E1
4.799831083E0,-2.637786865E-1,1.225007629E1,-3.581402588E1,3.785205936E1
4.809793083E0,-2.042236328E-1,1.219059753E1,-3.586840820E1,3.788396867E1
4.819756083E0,-1.546783447E-1,1.214602661E1,-3.588275146E1,3.788300068E1
4.829718083E0,-5.077362061E-3,1.211692810E1,-3.578723145E1,3.778287849E1
4.839681083E0,-1.142959595E-1,1.213977051E1,-3.554925537E1,3.756509882E1
4.849643083E0,-9.572601318E-2,1.220599365E1,-3.583020020E1,3.785232741E1
4.859606083E0,-1.149444580E-1,1.209529114E1,-3.589501953E1,3.787824847E1
4.869568083E0,-2.062606812E-1,1.208883667E1,-3.574578857E1,3.773518141E1
4.879531083E0,-1.159324646E-1,1.222598267E1,-3.596417236E1,3.798565237E1
4.889493083E0,-1.853332520E-1,1.204769897E1,-3.569683838E1,3.767553144E1
4.899456083E0,-1.551017761E-1,1.199093628E1,-3.556378174E1,3.753117612E1
4.909418083E0,-1.787109375E-1,1.204652405E1,-3.580700684E1,3.777952379E1
4.919380083E0,-1.652336121E-1,1.210771179E1,-3.572247314E1,3.771894848E1
4.929343083E0,-1.814727783E-1,1.208999634E1,-3.570074463E1,3.769275940E1
4.939305083E0,-3.112144470E-1,1.209590149E1,-3.573553467E1,3.772845246E1
4.949268083E0,-3.429565430E-1,1.209208679E1,-3.594708252E1,3.792794384E1
4.959230083E0,-2.602195740E-1,1.202597046E1,-3.558123779E1,3.755950163E1
4.969193083E0,-3.536682129E-1,1.211253357E1,-3.603240967E1,3.801543236E1
4.979155083E0,-3.377151489E-1,1.205503845E1,-3.582458496E1,3.779998533E1
4.989118083E0,-2.261428833E-1,1.207818604E1,-3.591845703E1,3.789550467E1
4.999080083E0,-2.631034851E-1,1.214448547E1,-3.595678711E1,3.795323820E1
5.009042083E0,-1.638870239E-1,1.199220276E1,-3.578155518E1,3.773803753E1
5.019005083E0,-1.813316345E-1,1.207392883E1,-3.585498047E1,3.783374503E1
5.028967083E0,-1.521492004E-1,1.208470154E1,-3.585620117E1,3.783821247E1
5.038930083E0,-8.378601074E-2,1.202722168E1,-3.553759766E1,3.751775484E1
5.048892083E0,2.649307251E-2,1.211465454E1,-3.575213623E1,3.774891789E1
5.058855083E0,-1.325492859E-1,1.206489563E1,-3.578167725E1,3.776119307E1
5.068817083E0,-1.265754700E-1,1.198417664E1,-3.602587891E1,3.796709710E1
5.078780083E0,-1.304092407E-1,1.213665771E1,-3.601263428E1,3.800296429E1
5.088742083E0,-2.351913452E-1,1.217410278E1,-3.596575928E1,3.797104073E1
5.098705083E0,-3.934936523E-1,1.220385742E1,-3.587145996E1,3.789261951E1
5.108667083E0,-3.650283813E-1,1.210937500E1,-3.581384277E1,3.780742709E1
5.118629083E0,-3.545799255E-1,1.223806763E1,-3.598284912E1,3.800870239E1
5.128592083E0,-2.890281677E-1,1.222444153E1,-3.584094238E1,3.786942908E1
5.138554083E0,-3.887290955E-1,1.212513733E1,-3.564471436E1,3.765256601E1
5.148517083E0,-3.607063293E-1,1.213682556E1,-3.567199707E1,3.768187918E1
5.158479083E0,-3.832511902E-1,1.221850586E1,-3.570397949E1,3.773874559E1
5.168442083E0,-2.835960388E-1,1.202798462E1,-3.566851807E1,3.764300761E1
5.178404083E0,-1.741943359E-1,1.207209778E1,-3.571398926E1,3.769953471E1
5.188367083E0,-1.899719238E-1,1.206866455E1,-3.596118164E1,3.793277393E1
5.198329083E0,-1.955680847E-1,1.203033447E1,-3.558752441E1,3.756646228E1
5.208292083E0,-2.145805359E-1,1.213737488E1,-3.573779297E1,3.774323463E1
5.218254083E0,-2.225914001E-1,1.218089294E1,-3.571429443E1,3.773505700E1
5.228216083E0,-2.344322205E-1,1.214790344E1,-3.584179688E1,3.784522321E1
5.238179083E0,-1.281967163E-1,1.222251892E1,-3.603009033E1,3.804699479E1
5.248141083E0,-1.423454285E-1,1.209593201E1,-3.598107910E1,3.796010915E1
5.258104083E0,-2.081222534E-1,1.212390137E1,-3.591375732E1,3.790554398E1
5.268065917E0,-2.602806091E-1,1.212887573E1,-3.588732910E1,3.788242023E1
5.278028917E0,-1.743812561E-1,1.213829041E1,-3.582226562E1,3.782331579E1
5.287990917E0,-1.272964478E-2,1.208226013E1,-3.597009277E1,3.794507539E1
5.297953917E0,-4.906082153E-2,1.214541626E1,-3.580816650E1,3.781188082E1
5.307915917E0,-2.235031128E-2,1.214903259E1,-3.604254150E1,3.803504030E1
5.317877917E0,5.260467529E-3,1.210351562E1,-3.570666504E1,3.770226845E1
5.327840917E0,-1.444969177E-1,1.208358765E1,-3.612725830E1,3.809478655E1
5.337802917E0,-1.793937683E-1,1.213218689E1,-3.618280029E1,3.816303418E1
5.347765917E0,-2.631607056E-1,1.218197632E1,-3.588232422E1,3.789473568E1
5.357727917E0,-2.356071472E-1,1.212829590E1,-3.606402588E1,3.804950768E1
5.367690917E0,-2.993850708E-1,1.213504028E1,-3.589916992E1,3.789589998E1
5.377652917E0,-1.206474304E-1,1.215669250E1,-3.611370850E1,3.810511343E1
5.387615917E0,-3.029327393E-1,1.218006897E1,-3.605682373E1,3.805969503E1
5.397577917E0,-2.015304565E-1,1.214183044E1,-3.607513428E1,3.806415603E1
5.407540917E0,-6.823348999E-2,1.215263367E1,-3.625262451E1,3.823537557E1
5.417502917E0,-2.023887634E-1,1.218716431E1,-3.605108643E1,3.805586377E1
5.427464917E0,-1.438865662E-1,1.218927002E1,-3.615704346E1,3.815666126E1
5.437427917E0,-2.242164612E-1,1.217436218E1,-3.611614990E1,3.811353633E1
5.447389917E0,-2.004127502E-1,1.223007202E1,-3.608563232E1,3.810233178E1
5.457352917E0,-4.212188721E-2,1.213218689E1,-3.602453613E1,3.801261549E1
5.467314917E0,2.590560913E-2,1.199946594E1,-3.583599854E1,3.779162136E1
5.477277917E0,-9.249114990E-2,1.203137207E1,-3.589654541E1,3.785927153E1
5.487239917E0,-2.698516846E-2,1.199281311E1,-3.586303711E1,3.781515206E1
5.497202917E0,-1.438941956E-1,1.200119019E1,-3.585729980E1,3.781263308E1
5.507164917E0,-5.196380615E-2,1.203984070E1,-3.607720947E1,3.803321585E1
5.517126917E0,-1.972999573E-1,1.210765076E1,-3.591741943E1,3.790376172E1
5.527089917E0,-1.636924744E-1,1.203648376E1,-3.594543457E1,3.790749270E1
5.537051917E0,-1.096458435E-1,1.202905273E1,-3.591589355E1,3.787692624E1
5.547014917E0,-1.351547241E-1,1.199176025E1,-3.610522461E1,3.804481338E1
5.556976917E0,-3.124618530E-2,1.201889038E1,-3.618090820E1,3.812496322E1
5.566939917E0,-1.485824585E-2,1.202708435E1,-3.606127930E1,3.801403482E1
5.576901917E0,-6.389999390E-2,1.208792114E1,-3.628906250E1,3.824941801E1
5.586864917E0,-1.142539978E-1,1.203988647E1,-3.617108154E1,3.812242201E1
5.596826917E0,-6.854629517E-2,1.207855225E1,-3.612420654E1,3.809008298E1
5.606789917E0,-9.078598022E-2,1.223559570E1,-3.606030273E1,3.807969902E1
5.616751917E0,-2.475814819E-1,1.216316223E1,-3.607208252E1,3.806834577E1
5.626713917E0,-1.816940308E-1,1.208493042E1,-3.630181885E1,3.826095409E1
5.636676917E0,-1.524505615E-1,1.208505249E1,-3.582080078E1,3.780478149E1
5.646638917E0,-1.454277039E-1,1.207626343E1,-3.622448730E1,3.818469285E1
5.656601917E0,3.009796143E-3,1.199685669E1,-3.592730713E1,3.787738081E1
5.666563917E0,-1.447143555E-1,1.213682556E1,-3.610229492E1,3.808804505E1
5.676526917E0,-1.629943848E-1,1.206002808E1,-3.603625488E1,3.800108565E1
5.686488917E0,-1.645965576E-1,1.210646057E1,-3.601422119E1,3.799496819E1
5.696451917E0,-1.911735535E-1,1.213937378E1,-3.601800537E1,3.800917855E1
5.706413917E0,-1.958580017E-1,1.210951233E1,-3.604278564E1,3.802316460E1
5.716375917E0,-1.163253784E-1,1.206750488E1,-3.609490967E1,3.805891104E1
5.726338917E0,-1.850242615E-1,1.207301331E1,-3.624108887E1,3.819958647E1
5.736300917E0,-1.501808167E-1,1.219511414E1,-3.618481445E1,3.818486821E1
5.746263917E0,-1.786003113E-1,1.206452942E1,-3.621447754E1,3.817162757E1
5.756225917E0,-1.079292297E-1,1.208547974E1,-3.627459717E1,3.823502150E1
5.766188917E0,-1.495780945E-1,1.212844849E1,-3.622589111E1,3.820257613E1
5.776150917E0,-3.971099854E-3,1.205545044E1,-3.612530518E1,3.808374424E1
5.786113917E0,-1.646499634E-1,1.208723450E1,-3.625042725E1,3.821284892E1
5.796075917E0,-1.664009094E-1,1.206733704E1,-3.643719482E1,3.838381793E1
5.806038917E0,-1.350669861E-1,1.202305603E1,-3.625933838E1,3.820093898E1
5.816000917E0,-2.038612366E-1,1.209078979E1,-3.617474365E1,3.814237585E1
5.825962917E0,-1.424331665E-1,1.210018921E1,-3.605670166E1,3.803315134E1
5.835925917E0,-2.269706726E-1,1.210493469E1,-3.599420166E1,3.797582801E1
5.845887917E0,-1.409416199E-1,1.205302429E1,-3.605657959E1,3.801805086E1
5.855850917E0,-1.765480042E-1,1.198008728E1,-3.603009033E1,3.797000224E1
5.865812917E0,-2.308044434E-1,1.208306885E1,-3.605157471E1,3.802328053E1
5.875775917E0,-1.575126648E-1,1.207781982E1,-3.591754150E1,3.789417277E1
5.885737917E0,-2.240791321E-1,1.200036621E1,-3.567529297E1,3.764021160E1
5.895700917E0,-1.627464294E-1,1.206117249E1,-3.601623535E1,3.798246407E1
5.905662917E0,-2.055053711E-1,1.211865234E1,-3.591229248E1,3.790246322E1
5.915624917E0,-1.509132385E-1,1.203311157E1,-3.604187012E1,3.799782823E1
5.925587917E0,-1.840705872E-1,1.207884216E1,-3.595233154E1,3.792759488E1
5.935549917E0,-2.491340637E-1,1.218103027E1,-3.597973633E1,3.798658964E1
5.945512917E0,-2.603607178E-1,1.214921570E1,-3.605590820E1,3.804864973E1
5.955474917E0,-3.190002441E-1,1.213163757E1,-3.590283203E1,3.789843980E1
5.965437917E0,-1.471023560E-1,1.216371155E1,-3.623626709E1,3.822361273E1
5.975399917E0,-1.834983826E-1,1.210446167E1,-3.595593262E1,3.793917177E1
5.985362917E0,-2.662429810E-1,1.217184448E1,-3.595690918E1,3.796213905E1
5.995324917E0,-2.645225525E-1,1.220095825E1,-3.613665771E1,3.814172761E1
6.005287917E0,-3.436431885E-1,1.222961426E1,-3.563439941E1,3.767614600E1
6.015249917E0,-2.169723511E-1,1.207630920E1,-3.592749023E1,3.790341509E1
6.025211917E0,-1.938972473E-1,1.212149048E1,-3.589337158E1,3.788538308E1
6.035174917E0,-3.313560486E-1,1.212850952E1,-3.601611328E1,3.800488069E1
6.045136917E0,-2.268905640E-1,1.213562012E1,-3.614996338E1,3.813324806E1
6.055099917E0,-3.562927246E-3,1.207630920E1,-3.609552002E1,3.806210480E1
6.065061917E0,-2.168846130E-1,1.209509277E1,-3.597192383E1,3.795151660E1
6.075024917E0,-2.304954529E-1,1.210925293E1,-3.594744873E1,3.793291717E1
6.084986917E0,-1.559791565E-1,1.218075562E1,-3.598126221E1,3.798745012E1
6.094949917E0,-2.604370117E-1,1.217037964E1,-3.619689941E1,3.818902323E1
6.104911917E0,-2.176094055E-1,1.221130371E1,-3.599255371E1,3.800825193E1
6.114873917E0,-1.804428101E-1,1.229248047E1,-3.611383057E1,3.814900253E1
6.124836917E0,-1.744728088E-1,1.217544556E1,-3.588104248E1,3.789091085E1
6.134798917E0,-1.134872437E-1,1.222911072E1,-3.616345215E1,3.817537557E1
6.144761917E0,-2.295989990E-1,1.228109741E1,-3.611822510E1,3.814976086E1
6.154723917E0,-1.279640198E-1,1.217951965E1,-3.597967529E1,3.798544600E1
6.164686917E0,-9.795761108E-2,1.218916321E1,-3.605096436E1,3.805597622E1
6.174648917E0,-1.757545471E-1,1.207272339E1,-3.586669922E1,3.784444018E1
6.184611917E0,-2.292900085E-1,1.211451721E1,-3.592785645E1,3.791602524E1
6.194573917E0,-1.568374634E-1,1.214219666E1,-3.604766846E1,3.803803279E1
6.204535917E0,-1.760597229E-1,1.213388062E1,-3.603906250E1,3.802730705E1
6.214498917E0,-1.399955750E-1,1.208654785E1,-3.600915527E1,3.798372679E1
6.224460917E0,-1.929588318E-1,1.203126526E1,-3.570745850E1,3.768038175E1
6.234423917E0,-1.857719421E-1,1.205375671E1,-3.599884033E1,3.796372041E1
6.244385917E0,-2.007789612E-1,1.208607483E1,-3.612884521E1,3.809733552E1
6.254348917E0,-2.067947388E-1,1.207513428E1,-3.594226074E1,3.791698484E1
6.264310917E0,-2.398490906E-1,1.211561584E1,-3.595947266E1,3.794640100E1
6.274273542E0,-1.499214172E-1,1.197549438E1,-3.591845703E1,3.786252102E1
6.284235542E0,-2.262611389E-1,1.195680237E1,-3.586468506E1,3.780597772E1
6.294197542E0,-1.629943848E-1,1.198892212E1,-3.604223633E1,3.798425490E1
6.304160542E0,-1.254501343E-1,1.217172241E1,-3.617413330E1,3.816719120E1
6.314122542E0,-1.254501343E-1,1.217172241E1,-3.617413330E1,3.816719120E1
6.324085542E0,-4.790115356E-2,1.203736877E1,-3.610229492E1,3.805622472E1
6.334047542E0,-2.671127319E-1,1.195811462E1,-3.590655518E1,3.784638106E1
6.344010542E0,-2.671127319E-1,1.195811462E1,-3.590655518E1,3.784638106E1
6.353972542E0,-1.956977844E-1,1.218606567E1,-3.619714355E1,3.819386987E1
6.363935542E0,-2.493858337E-1,1.212341309E1,-3.583697510E1,3.783289736E1
6.373897542E0,-2.676773071E-1,1.213421631E1,-3.593109131E1,3.792564013E1
6.383860542E0,-2.349395752E-1,1.201916504E1,-3.588696289E1,3.784692366E1
6.393822542E0,-2.454681396E-1,1.209062195E1,-3.598754883E1,3.796507690E1
6.403784542E0,-2.825431824E-1,1.215725708E1,-3.608874512E1,3.808249276E1
