"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
8.742168750E-1,-1.553849365E3,-1.720491211E3,-6.611121216E2,2.410727503E3
8.841808750E-1,-1.554261230E3,-1.723260864E3,-6.729398804E2,2.416237584E3
8.941448751E-1,-1.554197144E3,-1.722237305E3,-6.678078003E2,2.414041705E3
9.041088750E-1,-1.554691528E3,-1.725062012E3,-6.804564819E2,2.419902006E3
9.140718750E-1,-1.554443359E3,-1.723575806E3,-6.733130493E2,2.416683301E3
9.240358750E-1,-1.554774414E3,-1.726483276E3,-6.858903198E2,2.422501499E3
9.339998750E-1,-1.554547974E3,-1.724830811E3,-6.778209839E2,2.418905127E3
9.439638750E-1,-1.554991333E3,-1.727879395E3,-6.909797974E2,2.425081097E3
9.539268750E-1,-1.554822266E3,-1.725816895E3,-6.816282349E2,2.420853833E3
9.638908750E-1,-1.555185547E3,-1.728636353E3,-6.944049683E2,2.426722890E3
9.738548750E-1,-1.554979980E3,-1.726357788E3,-6.839497681E2,2.421995301E3
9.838188750E-1,-1.555243774E3,-1.729293823E3,-6.965501099E2,2.427843154E3
9.937818750E-1,-1.555026733E3,-1.726627930E3,-6.848933716E2,2.422484485E3
1.003745875E0,-1.555287231E3,-1.729596802E3,-6.978953247E2,2.428473050E3
1.013709875E0,-1.555101318E3,-1.726574829E3,-6.851461792E2,2.422566003E3
1.023673875E0,-1.555429688E3,-1.729372192E3,-6.973202515E2,2.428239120E3
1.033636875E0,-1.554990234E3,-1.726200562E3,-6.831080933E2,2.421652261E3
1.043600875E0,-1.555323975E3,-1.728731445E3,-6.943693237E2,2.426869142E3
1.053564875E0,-1.554797974E3,-1.725508545E3,-6.801567993E2,2.420204485E3
1.063528875E0,-1.555098145E3,-1.727772095E3,-6.896848755E2,2.424704493E3
1.073491875E0,-1.554451172E3,-1.724103394E3,-6.741605835E2,2.417300860E3
1.083455875E0,-1.554700195E3,-1.726403931E3,-6.842150269E2,2.421923498E3
1.093419875E0,-1.554173096E3,-1.722795410E3,-6.690621948E2,2.414771678E3
1.103383875E0,-1.554685425E3,-1.725115234E3,-6.787848511E2,2.419466515E3
1.113346875E0,-1.554068359E3,-1.721484619E3,-6.631177368E2,2.412128291E3
1.123310875E0,1.115455933E3,-1.038553467E3,-3.083949707E3,3.439997244E3
1.133274875E0,1.116143555E3,-1.035036621E3,-3.068468506E3,3.425284837E3
1.143238875E0,1.115777954E3,-1.037030029E3,-3.077619385E3,3.433967502E3
1.153201875E0,1.116456665E3,-1.033549561E3,-3.062737793E3,3.419804522E3
1.163165875E0,1.116129883E3,-1.035477295E3,-3.071082520E3,3.427755386E3
1.173129875E0,1.116828735E3,-1.032138794E3,-3.056691406E3,3.414085422E3
1.183093875E0,1.116342529E3,-1.033893555E3,-3.064308105E3,3.421277640E3
1.193056875E0,1.117072754E3,-1.030791260E3,-3.050581787E3,3.408288632E3
1.203020875E0,1.116838867E3,-1.032301758E3,-3.057918945E3,3.415237071E3
1.212984875E0,1.117534790E3,-1.029103760E3,-3.044719971E3,3.402683978E3
1.222947875E0,1.116896484E3,-1.030766113E3,-3.051553223E3,3.409092784E3
1.232911875E0,1.117637451E3,-1.027812866E3,-3.039028564E3,3.397235255E3
1.242875875E0,1.117312744E3,-1.029518677E3,-3.045684814E3,3.403599927E3
1.252839875E0,1.117907349E3,-1.026461670E3,-3.033785156E3,3.392225342E3
1.262802875E0,1.117500488E3,-1.028046021E3,-3.040529541E3,3.398603515E3
1.272766875E0,1.118244141E3,-1.025545776E3,-3.029481445E3,3.388210726E3
1.282730875E0,1.117730835E3,-1.026897095E3,-3.035729980E3,3.394038358E3
1.292695708E0,1.118485840E3,-1.024311157E3,-3.025317871E3,3.384194460E3
1.302658708E0,1.117905396E3,-1.025704712E3,-3.031146729E3,3.389636134E3
1.312622708E0,1.118499878E3,-1.023172974E3,-3.021740723E3,3.380657023E3
1.322586708E0,1.118024902E3,-1.024609009E3,-3.027406250E3,3.385999395E3
1.332550708E0,1.118571655E3,-1.022546021E3,-3.018393311E3,3.377499236E3
1.342513708E0,1.118336304E3,-1.023782593E3,-3.023808594E3,3.382635851E3
1.352477708E0,1.118799561E3,-1.021848145E3,-3.015965820E3,3.375194204E3
