"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
7.337941666E-1,-2.225430420E3,8.183061523E2,-8.032895508E2,2.503485493E3
7.437571667E-1,-2.225489014E3,8.183962402E2,-8.028066406E2,2.503412123E3
7.537201667E-1,-2.225545410E3,8.185518188E2,-8.008603516E2,2.502889681E3
7.636831666E-1,-2.225500977E3,8.183626709E2,-8.023469238E2,2.503264398E3
7.736451667E-1,-1.127330688E3,-2.008168579E3,-6.148759155E2,2.383629148E3
7.836081667E-1,-1.127330688E3,-2.008168579E3,-6.148759155E2,2.383629148E3
7.935711666E-1,-1.127393311E3,-2.007919189E3,-6.140814819E2,2.383243843E3
8.035341667E-1,-1.127386108E3,-2.008264404E3,-6.158672485E2,2.383991993E3
8.134961667E-1,-1.127296265E3,-2.007944824E3,-6.133510132E2,2.383031420E3
8.234591667E-1,-1.127332764E3,-2.008208496E3,-6.152171021E2,2.383751792E3
8.334221666E-1,-1.127332764E3,-2.008208496E3,-6.152171021E2,2.383751792E3
8.433841667E-1,-1.127347900E3,-2.008131470E3,-6.149172974E2,2.383616700E3
8.533471667E-1,-1.127308838E3,-2.007653564E3,-6.125855103E2,2.382595026E3
8.633101667E-1,-1.127418457E3,-2.007963989E3,-6.141934204E2,2.383322328E3
8.732731667E-1,-1.127105103E3,-2.007573975E3,-6.116998901E2,2.382204007E3
8.832351667E-1,-1.127105103E3,-2.007573975E3,-6.116998901E2,2.382204007E3
8.931981667E-1,-1.127215088E3,-2.007423828E3,-6.104390259E2,2.381806055E3
9.031611666E-1,-1.127526733E3,-2.007686768E3,-6.128910522E2,2.382804678E3
9.131241667E-1,-1.127359131E3,-2.007052734E3,-6.095684204E2,2.381338478E3
9.230861667E-1,-1.127413330E3,-2.007457642E3,-6.121038208E2,2.382355575E3
9.330491667E-1,-1.127222534E3,-2.006962646E3,-6.091950073E2,2.381102321E3
9.430121667E-1,-1.127289307E3,-2.007378906E3,-6.117440796E2,2.382138131E3
9.529741667E-1,-1.126852783E3,-2.006842651E3,-6.087376099E2,2.380709159E3
9.629371667E-1,-1.127290527E3,-2.007341309E3,-6.113185425E2,2.381997780E3
9.729001666E-1,-1.127126709E3,-2.006772461E3,-6.078646851E2,2.380556616E3
9.828631667E-1,-1.127362427E3,-2.007030273E3,-6.104226685E2,2.381539921E3
9.928251667E-1,-1.126965820E3,-2.006557739E3,-6.068735962E2,2.380046530E3
1.002788167E0,-1.127203857E3,-2.007036377E3,-6.096830444E2,2.381280531E3
1.012751167E0,-1.126966919E3,-2.006273560E3,-6.059524536E2,2.379572736E3
1.022713167E0,-1.127250854E3,-2.006728271E3,-6.088273315E2,2.380824135E3
1.032676167E0,-1.126960693E3,-2.006057251E3,-6.052503052E2,2.379208698E3
1.042639167E0,-1.127326416E3,-2.006515137E3,-6.080433960E2,2.380479912E3
1.052602167E0,-1.126933838E3,-2.005815308E3,-6.043189087E2,2.378755193E3
1.062564167E0,-1.127413818E3,-2.006241577E3,-6.071185913E2,2.380054656E3
1.072527167E0,-1.126947021E3,-2.005634644E3,-6.030317993E2,2.378282419E3
